rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/kl_divergence_loss,train/is_line_search_success,train/policy_objective,train/explained_variance,train/n_updates,train/std,train/value_loss,train/learning_rate
159.67,444.59141048,454,75776,37,166,0.0071155899204313755,1.0,0.052428677678108215,0.9788024220615625,36,0.7429078221321106,20.56844452023506,0.001
164.16,461.74403009,449,77824,38,173,0.005514297168701887,1.0,0.044791996479034424,0.8926649689674377,37,0.737535297870636,96.99618238210678,0.001
167.87,477.85414790000004,452,79872,39,176,0.006333500612527132,1.0,0.05825497582554817,0.987055504694581,38,0.7220339775085449,15.098184740543365,0.001
170.63,490.23963975,454,81920,40,180,0.007030684966593981,1.0,0.04845472797751427,0.931878499686718,39,0.7194318175315857,89.67763721942902,0.001
173.33,502.01474924999997,454,83968,41,184,0.006128910928964615,1.0,0.05278460681438446,0.9833845440298319,40,0.7115526795387268,23.51521897315979,0.001
173.96,507.06276641000005,456,86016,42,188,0.006787161808460951,1.0,0.05293510854244232,0.9901413610205054,41,0.7157055735588074,14.081794467568397,0.001
176.26,521.4146732199999,456,88064,43,193,0.006439742166548967,1.0,0.04705696180462837,0.991601187735796,42,0.6988067626953125,13.84746749997139,0.001
177.69,532.19677641,458,90112,44,196,0.005120208952575922,1.0,0.050898268818855286,0.9914514664560556,43,0.6924951672554016,11.939982825517655,0.001
180.11,546.05650384,453,92160,45,203,0.006873836275190115,1.0,0.06314049661159515,0.9933124557137489,44,0.6863234043121338,10.927256616950036,0.001
183.55,563.21825533,455,94208,46,206,0.004386621061712503,1.0,0.04484911635518074,0.9763192031532526,45,0.6908339858055115,29.632515996694565,0.001
180.92,559.59190373,451,96256,47,213,0.0065111820586025715,1.0,0.04380779713392258,0.9655788354575634,46,0.6932296752929688,60.20692942738533,0.001
179.68,559.6381285199999,453,98304,48,216,0.005866948515176773,1.0,0.049376100301742554,0.9788626115769148,47,0.6926748156547546,24.27018939256668,0.001
178.6,561.23338209,448,100352,49,223,0.0069767325185239315,1.0,0.05275491625070572,0.9858023952692747,48,0.6866771578788757,22.563732343912125,0.001
177.05,561.59927742,451,102400,50,227,0.006768440827727318,1.0,0.052499350160360336,0.9812800940126181,49,0.678132951259613,17.904391208291052,0.001
176.23,561.70498189,441,104448,51,236,0.005200315732508898,1.0,0.059784092009067535,0.9907761765643954,50,0.6781929135322571,14.378601130843162,0.001
174.04,555.65153859,441,106496,52,241,0.006489078979939222,1.0,0.04847610369324684,0.9883693372830749,51,0.6749542355537415,20.10458036661148,0.001
171.53,549.6720061400001,441,108544,53,245,0.00494851591065526,1.0,0.04606558755040169,0.9915000265464187,52,0.6694486141204834,17.002537640929223,0.001
171.01,550.6309758699999,443,110592,54,249,0.007151288911700249,1.0,0.05548454076051712,0.99158966075629,53,0.6629703640937805,15.659015080332756,0.001
173.25,561.88687637,442,112640,55,254,0.006732853129506111,1.0,0.052546948194503784,0.9945963248610497,54,0.6560092568397522,11.126001590490342,0.001
174.19,565.6719481300001,444,114688,56,258,0.007001908030360937,1.0,0.043265920132398605,0.9934026943519711,55,0.6583875417709351,11.55450348854065,0.001
174.32,567.32750819,444,116736,57,262,0.005931224673986435,1.0,0.0584641695022583,0.9965871360618621,56,0.6541258692741394,6.895053559541703,0.001
174.32,565.36116651,446,118784,58,266,0.0064833820797502995,1.0,0.04091443121433258,0.9748857002705336,57,0.6511573195457458,71.1959028929472,0.001
175.13,567.8046450700001,443,120832,59,272,0.005639620590955019,1.0,0.048245869576931,0.9872335251420736,58,0.6567500233650208,18.827411565184594,0.001
174.99,567.37490047,445,122880,60,276,0.005806058645248413,1.0,0.053024545311927795,0.992059700191021,59,0.6590740084648132,14.660407373309136,0.001
175.25,567.29725799,444,124928,61,280,0.006966894958168268,1.0,0.04765487462282181,0.9958030208945274,60,0.651157557964325,9.187703566253186,0.001
177.42,572.6778195400001,446,126976,62,284,0.007552334573119879,1.0,0.05410647764801979,0.9925805279053748,61,0.6437286734580994,17.354492154717445,0.001
178.91,574.60074038,442,129024,63,291,0.006283760070800781,1.0,0.05154312402009964,0.9891172610223293,62,0.6458789110183716,24.09714018404484,0.001
180.53,576.6816341100001,442,131072,64,296,0.005982918199151754,1.0,0.04194061830639839,0.9725090824067593,63,0.6509092450141907,88.23273208737373,0.001
181.72,579.16274549,443,133120,65,299,0.0067507303319871426,1.0,0.04818956181406975,0.968444362282753,64,0.6460050344467163,99.0917133808136,0.001
185.37,589.62557598,443,135168,66,304,0.006672902498394251,1.0,0.04862373322248459,0.9893954768776894,65,0.6478283405303955,22.249808663129805,0.001
185.97,592.1995710999998,442,137216,67,309,0.008545189164578915,1.0,0.05693715065717697,0.9866844089701772,66,0.6417352557182312,31.74069187641144,0.001
187.75,595.2461927200001,438,139264,68,317,0.005999904125928879,1.0,0.046433862298727036,0.9712846074253321,67,0.6412233710289001,86.0729033768177,0.001
189.84,599.23062574,436,141312,69,323,0.006723480764776468,1.0,0.05538051202893257,0.9869957761839032,68,0.6384809613227844,34.14999138116836,0.001
192.44,605.15126004,437,143360,70,327,0.006794547196477652,1.0,0.05216589197516441,0.9879163978621364,69,0.630894124507904,36.54180940389633,0.001
192.41,602.2155059400001,435,145408,71,333,0.007069280371069908,1.0,0.05884965881705284,0.9834751877933741,70,0.630241870880127,45.08184163570404,0.001
194.43,609.26670462,437,147456,72,336,0.006669236347079277,1.0,0.04962915927171707,0.9701539427042007,71,0.6227750778198242,112.15495866537094,0.001
197.05,618.28627042,437,149504,73,341,0.006727244239300489,1.0,0.05321598798036575,0.9903174415230751,72,0.6147109866142273,31.21312068104744,0.001
198.33,621.2418800799999,439,151552,74,344,0.007082117721438408,1.0,0.050409428775310516,0.9892675401642919,73,0.6174161434173584,31.97444403767586,0.001
200.54,626.9978915699999,436,153600,75,351,0.007339541334658861,1.0,0.06080005317926407,0.989285527728498,74,0.6181882619857788,25.90998610854149,0.001
202.66,633.64621306,438,155648,76,354,0.007653016597032547,1.0,0.05612894892692566,0.9906579041853547,75,0.6170466542243958,25.235706406831742,0.001
206.82,644.78358281,438,157696,77,359,0.006736407056450844,1.0,0.059189602732658386,0.9911332558840513,76,0.6184394359588623,22.188059777021408,0.001
209.76,651.20786605,440,159744,78,362,0.005969920661300421,1.0,0.04347669705748558,0.9739885069429874,77,0.6106693744659424,58.80306254029274,0.001
212.09,660.5133477000002,438,161792,79,369,0.005840714555233717,1.0,0.05593307688832283,0.988649939186871,78,0.6118984222412109,22.837322652339935,0.001
216.74,672.5219304599999,440,163840,80,372,0.009578651748597622,1.0,0.05796216428279877,0.9926772490143776,79,0.6028910279273987,19.263452818989755,0.001
218.41,679.93204763,439,165888,81,377,0.006966338958591223,1.0,0.06680788844823837,0.9907779218629003,80,0.5980618000030518,20.485824990272523,0.001
224.06,697.64168402,441,167936,82,380,0.00691994046792388,1.0,0.06392648071050644,0.979034660384059,81,0.5963483452796936,40.915002554655075,0.001
231.54,722.0067025000001,439,169984,83,386,0.007155419792979956,1.0,0.06848618388175964,0.9938893378712237,82,0.6010934710502625,11.812584865093232,0.001
231.69,723.9549838,441,172032,84,390,0.006858437787741423,1.0,0.06362219154834747,0.9947892818599939,83,0.5996281504631042,12.554254019260407,0.001
237.04,742.48618745,438,174080,85,396,0.009153495542705059,1.0,0.06473907083272934,0.971476461738348,84,0.6115004420280457,57.18149852156639,0.001
244.93,766.8254529899999,439,176128,86,400,0.006148092914372683,1.0,0.05488139018416405,0.9890070026740432,85,0.6031596064567566,23.708652132749556,0.001
252.53,788.7575756399998,439,178176,87,405,0.007193175610154867,1.0,0.07058423012495041,0.9935174998827279,86,0.602949857711792,10.63723590373993,0.001
259.03,810.0842903000001,440,180224,88,408,0.007376979570835829,1.0,0.07351216673851013,0.9937946042045951,87,0.6058240532875061,10.51575771868229,0.001
268.75,837.9808720299999,439,182272,89,415,0.006888091564178467,1.0,0.05863138660788536,0.9973831260576844,88,0.594473659992218,4.661312556266784,0.001
275.87,858.9302243300001,439,184320,90,419,0.006856430787593126,1.0,0.05596030876040459,0.9930822160094976,89,0.5904218554496765,8.761642234027386,0.001
285.53,887.7366437400001,440,186368,91,423,0.007284723687916994,1.0,0.05812043696641922,0.9892741730436683,90,0.5972787737846375,11.624472919106484,0.001
295.14,916.17434447,437,188416,92,431,0.007233408745378256,1.0,0.07977378368377686,0.9946429170668125,91,0.5963727831840515,5.534020040929318,0.001
303.5,945.4047284799998,438,190464,93,434,0.0071546100080013275,1.0,0.05081777274608612,0.8912757784128189,92,0.5988166928291321,193.98393947780133,0.001
311.16,969.7326254300002,437,192512,94,440,0.006911403965204954,1.0,0.05935332924127579,0.9947009677998722,93,0.5935658812522888,5.588369457423687,0.001
320.55,1003.3922160999998,438,194560,95,443,0.005351116415113211,1.0,0.04967198520898819,0.9708835538476706,94,0.5904819369316101,41.291809701919554,0.001
325.28,1021.7501462,438,196608,96,448,0.007049004081636667,1.0,0.06832937151193619,0.9971961183473468,95,0.5832199454307556,5.824760472774505,0.001
333.65,1052.6904189099998,440,198656,97,451,0.007653239648789167,1.0,0.06126948073506355,0.9960310561582446,96,0.5797975063323975,7.040598645806313,0.001
342.21,1076.9158294900003,440,200704,98,455,0.006880888715386391,1.0,0.058396607637405396,0.9977558003738523,97,0.574877917766571,5.677481371164322,0.001
345.88,1089.87607777,441,202752,99,458,0.007680268958210945,1.0,0.0660570040345192,0.9955610819160938,98,0.5729163885116577,5.570451700687409,0.001
346.86,1094.0415824499999,440,204800,100,465,0.006444427650421858,1.0,0.034685369580984116,0.9863252332434058,99,0.5706749558448792,24.745694401860238,0.001
352.01,1111.2554845799998,441,206848,101,468,0.007411215920001268,1.0,0.06249555945396423,0.9958932441659272,100,0.5719447731971741,7.853556725382805,0.001
355.06,1123.03364952,440,208896,102,474,0.0073175313882529736,1.0,0.03760146349668503,0.9647596254944801,101,0.5738077163696289,108.30744015276431,0.001
354.36,1122.79229355,441,210944,103,477,0.008002500049769878,1.0,0.04405947029590607,0.9926953762769699,102,0.5599805116653442,14.290140888094902,0.001
357.04,1131.66047072,440,212992,104,483,0.007044438272714615,1.0,0.08353596925735474,0.9967265063896775,103,0.5581598877906799,6.149378021061421,0.001
356.63,1135.48555775,442,215040,105,486,0.007551721762865782,1.0,0.05911257117986679,0.997293135849759,104,0.5496836304664612,5.360723085701466,0.001
358.53,1145.37320022,442,217088,106,490,0.005565527826547623,1.0,0.029956722632050514,0.9731882940977812,105,0.549045741558075,74.42061737328768,0.001
350.48,1126.78512879,441,219136,107,496,0.0074325925670564175,1.0,0.066248819231987,0.9970913787838072,106,0.5477588176727295,5.063205826282501,0.001
345.9,1117.0458957600001,442,221184,108,499,0.006614588666707277,1.0,0.05776158720254898,0.9956702920608222,107,0.5487491488456726,9.177212707698345,0.001
345.62,1122.1329853400002,442,223232,109,504,0.007376441732048988,1.0,0.05487142130732536,0.9970789421349764,108,0.5473083257675171,6.159966972470284,0.001
338.47,1102.04829656,443,225280,110,508,0.007671413477510214,1.0,0.06330358982086182,0.9947624881751835,109,0.5437251925468445,11.056845569610596,0.001
339.31,1108.13116894,441,227328,111,514,0.007404228672385216,1.0,0.06185111775994301,0.9960948817897588,110,0.5421309471130371,8.8790749207139,0.001
338.31,1105.5444767,442,229376,112,518,0.007948937825858593,1.0,0.051045726984739304,0.9965166561305523,111,0.5368145108222961,8.068616032600403,0.001
336.97,1103.12127517,440,231424,113,524,0.007651993539184332,1.0,0.06426253169775009,0.9968764903023839,112,0.5245053172111511,5.777352437376976,0.001
333.83,1098.17183508,441,233472,114,529,0.006981546059250832,1.0,0.05554131418466568,0.9975054259411991,113,0.5246471166610718,5.247754155099392,0.001
335.57,1107.29675796,442,235520,115,532,0.009882721118628979,1.0,0.04676104709506035,0.9965029484592378,114,0.5253027677536011,8.402683816850185,0.001
339.78,1124.1550001599999,441,237568,116,538,0.007933656685054302,1.0,0.0876101702451706,0.9979304876178503,115,0.5293460488319397,5.294387635588646,0.001
339.0,1125.04538141,442,239616,117,541,0.008009091950953007,1.0,0.03764994442462921,0.9899877486750484,116,0.5201079249382019,29.21888109743595,0.001
336.11,1120.5174056499998,440,241664,118,547,0.008118481375277042,1.0,0.10224922001361847,0.9979072250425816,117,0.523685872554779,6.49716422110796,0.001
342.36,1141.85450788,442,243712,119,551,0.0073423124849796295,1.0,0.063750259578228,0.9972805015277117,118,0.5178874731063843,5.573643581569195,0.001
346.81,1159.8493041599997,442,245760,120,555,0.00788463931530714,1.0,0.06549464166164398,0.998337539494969,119,0.5135961174964905,4.048729852586985,0.001
345.37,1160.25534935,442,247808,121,560,0.0067329611629247665,1.0,0.044853679835796356,0.9977711522951722,120,0.5096170902252197,3.3322966642677785,0.001
348.44,1171.5162455,443,249856,122,563,0.008096936158835888,1.0,0.07060536742210388,0.9983963903505355,121,0.49482691287994385,4.160621029138565,0.001
344.7,1161.24550418,443,251904,123,567,0.009375873021781445,1.0,0.058980852365493774,0.9970607836730778,122,0.4958600103855133,3.0013187363743783,0.001
341.72,1155.35793628,444,253952,124,571,0.007887748070061207,1.0,0.05029313266277313,0.9982848418876529,123,0.5038168430328369,3.7456980250775813,0.001
340.41,1154.86090813,442,256000,125,578,0.008454779163002968,1.0,0.06633676588535309,0.9981074706884101,124,0.49668145179748535,5.964282814413309,0.001
340.21,1156.536005,443,258048,126,581,0.008659946732223034,1.0,0.07564021646976471,0.9985003477195278,125,0.49234089255332947,5.09067563265562,0.001
342.09,1163.6823402999999,444,260096,127,585,0.0072128684259951115,1.0,0.06133369356393814,0.9987617527367547,126,0.482712984085083,3.945651787519455,0.001
335.39,1139.38559447,444,262144,128,590,0.007586915511637926,1.0,0.09642544388771057,0.997929715551436,127,0.4788823127746582,4.612551428377628,0.001
335.06,1139.0533574899998,444,264192,129,594,0.008437142707407475,1.0,0.06474876403808594,0.9972208421677351,128,0.4779185950756073,7.643294720351696,0.001
337.18,1145.76724743,444,266240,130,599,0.007569757755845785,1.0,0.06117193400859833,0.9975616538431495,129,0.4705519378185272,4.895323745906353,0.001
335.56,1141.90927519,444,268288,131,603,0.008670508861541748,1.0,0.05775830149650574,0.9981676222523674,130,0.46351882815361023,4.430648669600487,0.001
332.18,1131.3609429900002,445,270336,132,606,0.00824726652354002,1.0,0.0861620232462883,0.9989552963525057,131,0.4626108705997467,2.353792580217123,0.001
334.39,1140.55980086,443,272384,133,613,0.009857628494501114,1.0,0.050284430384635925,0.9978814378846437,132,0.4587040841579437,6.16587150245905,0.001
338.56,1153.89443475,444,274432,134,616,0.007495736703276634,1.0,0.06479322910308838,0.9988661268725991,133,0.4557769000530243,2.565275202691555,0.001
340.94,1160.8599133899997,443,276480,135,623,0.00839997362345457,1.0,0.06888692826032639,0.9986670550424606,134,0.4481862485408783,2.9046101190149782,0.001
335.52,1144.83481952,444,278528,136,627,0.007295060902833939,1.0,0.04108024761080742,0.9716476816684008,135,0.4524647891521454,81.6161131605506,0.001
330.78,1128.26556369,442,280576,137,633,0.007922868244349957,1.0,0.03947022929787636,0.9831592757254839,136,0.4659513533115387,31.475444108247757,0.001
327.18,1121.4685183200002,443,282624,138,636,0.007938369177281857,1.0,0.06801365315914154,0.9980229639913887,137,0.4666212499141693,5.2581094317138195,0.001
329.9,1123.9443295499998,442,284672,139,643,0.008102411404252052,1.0,0.07398934662342072,0.9987878060201183,138,0.4664132297039032,3.678279620409012,0.001
331.38,1129.15067626,443,286720,140,646,0.0061149150133132935,1.0,0.034887295216321945,0.9148242920637131,139,0.4598561227321625,243.9034315288067,0.001
333.26,1133.88428522,443,288768,141,650,0.009285042993724346,1.0,0.047364965081214905,0.9736118875443935,140,0.4544813632965088,65.50636958181857,0.001
338.97,1145.16563988,443,290816,142,655,0.007974020205438137,1.0,0.03555993735790253,0.9603852964937687,141,0.4606883227825165,126.49252108335494,0.001
333.83,1125.29196484,444,292864,143,659,0.006509397644549608,1.0,0.056897103786468506,0.9526528231799603,142,0.4644721746444702,95.46351599097252,0.001
335.67,1135.6490501900003,444,294912,144,663,0.00559169240295887,1.0,0.04165557399392128,0.9653227925300598,143,0.4670517146587372,117.95710280835628,0.001
337.34,1143.2988342,445,296960,145,667,0.008133254013955593,1.0,0.07426304370164871,0.9975851709023118,144,0.4730590581893921,6.502806475758552,0.001
337.48,1146.2787486,444,299008,146,673,0.00772208021953702,1.0,0.07596632838249207,0.9988104950170964,145,0.47137129306793213,3.8605258993804457,0.001
339.69,1150.8509140100002,443,301056,147,678,0.008312412537634373,1.0,0.07669078558683395,0.997456559445709,146,0.47107258439064026,6.349560908973217,0.001
340.36,1152.12819793,444,303104,148,681,0.007588446140289307,1.0,0.07109839469194412,0.9949707086198032,147,0.46633386611938477,9.628672742843628,0.001
343.51,1164.87987703,442,305152,149,688,0.007962332107126713,1.0,0.07004756480455399,0.9985064290231094,148,0.45899108052253723,4.1627904519438745,0.001
344.38,1169.5636131699998,443,307200,150,692,0.007968914695084095,1.0,0.0665394514799118,0.9985967318061739,149,0.45649829506874084,4.704455540329218,0.001
343.63,1165.5152678200002,442,309248,151,699,0.008151915855705738,1.0,0.06644339859485626,0.997484419029206,150,0.45649921894073486,7.9631142422556875,0.001
346.65,1175.36914215,442,311296,152,703,0.009054801426827908,1.0,0.05067674443125725,0.9982254392234609,151,0.4549701511859894,3.5057873994112017,0.001
349.72,1185.23092694,442,313344,153,707,0.009808993898332119,1.0,0.06894194334745407,0.9977338674943894,152,0.44633665680885315,3.081486440449953,0.001
354.47,1199.63945984,442,315392,154,713,0.008775296621024609,1.0,0.06138846278190613,0.9950335347093642,153,0.44661927223205566,4.548158186674118,0.001
356.84,1204.33220582,442,317440,155,716,0.007697286084294319,1.0,0.07185342907905579,0.9954018723219633,154,0.443835586309433,6.854775371402502,0.001
358.52,1208.87426645,442,319488,156,721,0.00810439046472311,1.0,0.0665096789598465,0.9973576748743653,155,0.4419008791446686,3.9261081501841546,0.001
357.68,1212.22022569,443,321536,157,724,0.008157065138220787,1.0,0.07669782638549805,0.9973950949497521,156,0.4366734027862549,3.4219497993588446,0.001
363.6,1232.7271734300002,442,323584,158,731,0.008125773631036282,1.0,0.07909385859966278,0.9980124202556908,157,0.44216594099998474,6.580184185504914,0.001
361.64,1229.2770254999998,443,325632,159,734,0.00893275998532772,1.0,0.10148225724697113,0.9988821310689673,158,0.448689341545105,3.2802329450845717,0.001
354.36,1215.6585456399998,443,327680,160,739,0.009420119225978851,1.0,0.07979529350996017,0.9987204290227965,159,0.44463422894477844,3.8119773358106612,0.001
361.49,1239.83776063,443,329728,161,743,0.008615455590188503,1.0,0.08746819198131561,0.9989899024367332,160,0.4438573122024536,3.852280104905367,0.001
364.93,1249.1412478,443,331776,162,747,0.007997890003025532,1.0,0.07045681774616241,0.9977430126164109,161,0.43914446234703064,3.696212723851204,0.001
364.44,1248.9516734800002,444,333824,163,750,0.007736273109912872,1.0,0.08194471895694733,0.9975687526166439,162,0.43235039710998535,5.4438589960336685,0.001
364.6,1251.1193884,443,335872,164,757,0.007984437979757786,1.0,0.06712663918733597,0.9984825879801065,163,0.4329170882701874,5.144222664833069,0.001
364.29,1251.9948669300002,444,337920,165,760,0.007367797661572695,1.0,0.03842998668551445,0.9944258308969438,164,0.42982640862464905,7.143831973522902,0.001
369.58,1268.96149748,444,339968,166,765,0.008963615633547306,1.0,0.04787260293960571,0.9558833055198193,165,0.424424409866333,121.87040292322635,0.001
368.08,1261.4161143600002,444,342016,167,768,0.008438028395175934,1.0,0.0873555913567543,0.9962503348942846,166,0.4244910180568695,6.835023464262486,0.001
370.0,1265.87098075,443,344064,168,775,0.009183239191770554,1.0,0.07307515293359756,0.9911679700016975,167,0.4196125566959381,12.6902430459857,0.001
371.85,1273.48415948,444,346112,169,778,0.008075911551713943,1.0,0.0740412175655365,0.9968307497911155,168,0.4201308488845825,6.110234531760216,0.001
373.8,1282.5774564,443,348160,170,785,0.008418599143624306,1.0,0.07880210876464844,0.9975905627943575,169,0.4254220426082611,4.063324908167123,0.001
366.78,1263.8999301399997,443,350208,171,790,0.008422347716987133,1.0,0.06575777381658554,0.997758740093559,170,0.42612266540527344,4.30147003158927,0.001
368.59,1268.25148283,443,352256,172,794,0.008417523466050625,1.0,0.07361693680286407,0.9974788527470082,171,0.424770712852478,8.17386815547943,0.001
371.08,1278.4117324400002,443,354304,173,798,0.008865755051374435,1.0,0.07514399290084839,0.9981007705209777,172,0.4245484173297882,4.381438259035349,0.001
373.53,1286.30088329,442,356352,174,805,0.009609396569430828,1.0,0.048551175743341446,0.9800306893885136,173,0.41576841473579407,28.669949376583098,0.001
377.5,1297.41509156,443,358400,175,808,0.008834782987833023,1.0,0.06793233752250671,0.9973781264852732,174,0.40950682759284973,4.233594342321157,0.001
380.13,1307.4534009,442,360448,176,814,0.009325865656137466,1.0,0.048126187175512314,0.9906084528192878,175,0.40658363699913025,10.147624823451043,0.001
385.98,1323.2417682799999,443,362496,177,818,0.008592910133302212,1.0,0.11237199604511261,0.9975750050507486,176,0.4025666415691376,4.934503338485956,0.001
388.33,1330.4481863199999,442,364544,178,824,0.008966775611042976,1.0,0.07520240545272827,0.9981463057920337,177,0.4015022814273834,4.427025508880615,0.001
391.81,1337.6837258799999,442,366592,179,828,0.008380946703255177,1.0,0.07427423447370529,0.9978309471625835,178,0.3984522819519043,5.962661071121692,0.001
393.07,1344.22803998,441,368640,180,834,0.009222060441970825,1.0,0.025568675249814987,0.9827940631657839,179,0.40016427636146545,17.85234647244215,0.001
393.47,1344.19758678,442,370688,181,838,0.00914938747882843,1.0,0.07078497856855392,0.9982059863395989,180,0.40113213658332825,5.79328582584858,0.001
394.01,1345.9840328100001,442,372736,182,842,0.007071155589073896,1.0,0.04898462072014809,0.9922245666384697,181,0.397800087928772,6.398861309140921,0.001
396.37,1353.9638451100002,443,374784,183,845,0.008434196002781391,1.0,0.09974269568920135,0.9983034562319517,182,0.3992108404636383,4.024056684225798,0.001
397.3,1358.35510675,441,376832,184,853,0.008796739391982555,1.0,0.11249972879886627,0.9984511634102091,183,0.4000330865383148,5.6329331055283545,0.001
392.6,1341.66724708,442,378880,185,856,0.008381993509829044,1.0,0.048510823398828506,0.9616148136556149,184,0.40025272965431213,77.54340243339539,0.001
