% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=792272, Wed Jul 13 18:05:17 2022
1 10 0.4615149732709669 1.0000437509570452 1.0 1.0 1.0000062500195313 1.0000125000781253 1.0000187501757822 1.0000250003125026 1.0000312504882864 1.0000375007031337 1.0000437509570452
2 20 0.5165739876971127 1.0580202541332475 0.9278785303137224 0.9278785303137224 0.9400435263439719 0.9610808704793996 0.9887918410247252 0.9991812906753295 1.002772277276065 1.031980900388674 1.0580202541332475
3 30 0.5920979197525716 1.2124008357906442 0.897089609758483 0.897089609758483 0.910225178984865 0.9533424220841166 0.9654164315268564 0.9996994565252674 1.009147931987872 1.0216089179100742 1.2124008357906442
4 40 0.7272715961826526 1.3733035063140506 0.8595609186314657 0.8595609186314657 0.9075547554585933 0.9265369156073073 0.9493971401861067 0.9568097368227103 0.9886018849044925 1.0324419465777923 1.3733035063140506
5 50 0.8313235807330993 1.4404032896229635 0.8189722510660328 0.8189722510660328 0.897955325694257 0.9201587852302855 0.9607589577357004 0.9686471726620343 1.000507707711265 1.0110251183488719 1.4404032896229635
6 60 1.003121413074476 1.4747108674017522 0.7912936492220474 0.7912936492220474 0.8667270264342225 0.9159705174804282 0.9239418408018445 0.9734760407237295 0.9919815915869765 1.0384491705631478 1.4747108674017522
7 70 1.0837685556146333 1.5077069689492661 0.7890558658755121 0.7890558658755121 0.8624571309994331 0.8834015957144178 0.9171948717785836 0.9473420553483877 0.9888158572494206 1.060275557610148 1.5077069689492661
8 80 1.0957395278574609 1.490602330149251 0.7807246406235353 0.7807246406235353 0.8246448132813682 0.8602936567545165 0.9134984447963428 0.9510211151790758 1.001401833186932 1.02965240932996 1.490602330149251
9 90 1.1470623351077902 1.4849458251210723 0.7489138013909826 0.7489138013909826 0.8231824868268051 0.8425447172160944 0.8959064753889077 0.9499187277781066 1.0017902165859203 1.0358523517823441 1.4849458251210723
10 100 1.1591738601025758 1.4824145135614792 0.7527878839328057 0.7527878839328057 0.7899670126648854 0.8461018165976885 0.9295491594422038 0.9326819707091707 0.9644943665696054 1.0613079251611295 1.4824145135614792
11 110 1.016832837864735 1.4443486481632632 0.7320955549791992 0.7320955549791992 0.7777543135277539 0.8336985190868835 0.9030284579545558 0.9374711505136943 0.9700194195274708 1.0984124227452738 1.4443486481632632
12 120 0.9647134764283756 1.4530574960157352 0.6924728834421792 0.6924728834421792 0.7711004514969645 0.8457511945347974 0.8886138041401274 0.9072270680765961 0.9439519466254691 1.1189353346615398 1.4530574960157352
13 130 1.0119789997479798 1.4586060949656396 0.6959099661701912 0.6959099661701912 0.7627653086882225 0.8298444623313515 0.8508517650398918 0.8912801476818323 0.9157270773076356 1.1453576115094826 1.4586060949656396
14 140 0.9040073302399264 1.4382336700681746 0.6576788677563411 0.6576788677563411 0.7531735310633303 0.7897110955899799 0.8617397320560235 0.8835521962233897 0.9096700158723434 1.2472270164254473 1.4382336700681746
15 150 0.8503135686893196 1.4235557839572792 0.6388243627150296 0.6388243627150296 0.716332594325297 0.7959611116855961 0.8591299323934183 0.8764295599820215 0.8980687223588687 1.2532391509859382 1.4235557839572792
16 160 0.7832427151256194 1.4191931526367856 0.6082182668168283 0.6082182668168283 0.7213313749297859 0.7804361112055151 0.8395564721436759 0.8704603958898929 0.891103077606077 1.2695261087621663 1.4191931526367856
17 170 0.7446529876987612 1.4101551328137614 0.5804832578598941 0.5804832578598941 0.7102843538233842 0.7768519886141514 0.825446604694106 0.854082180466453 0.9062782702354526 1.2457008617512166 1.4101551328137614
18 180 0.7782858361955111 1.4303672361574753 0.5740214370350412 0.5740214370350412 0.7063736911023756 0.7738109780036743 0.7990783420305353 0.8426203682315339 0.9090463114186408 1.2287540839638782 1.4303672361574753
19 190 0.8208643703524613 1.4493691475198767 0.5531718599387879 0.5531718599387879 0.6936950427998139 0.7747921256055981 0.811568318615151 0.8326224932221518 0.9209916687985427 1.2257132971614844 1.4493691475198767
20 200 0.7866140863167376 1.456621482671017 0.5490468875878863 0.5490468875878863 0.6962787003593254 0.7763150646406474 0.8058938551167344 0.8111376316764805 0.9292497991393432 1.2475192556197734 1.456621482671017
21 210 0.8119792127073777 1.4618062084881294 0.5309348088185974 0.5309348088185974 0.6954680930007681 0.7578909894369491 0.7676923254912195 0.8022360818607747 0.9408097462865649 1.2617229943119557 1.4618062084881294
22 220 0.6744510305850916 1.4442151151938198 0.5264018243491674 0.5264018243491674 0.6580133499380948 0.7488592677481668 0.7570115813711651 0.8038423215858627 0.9366476715540935 1.328858592979016 1.4442151151938198
23 230 0.6373371745720137 1.4294711306569994 0.5023731899521722 0.5023731899521722 0.6437159290432479 0.7205541548779592 0.7451974951598413 0.801207645019363 0.9367144970905265 1.3634526643842175 1.4294711306569994
24 240 0.5923143401252912 1.4241254068954035 0.5125646257790758 0.5125646257790758 0.6066264236647287 0.7084971298502749 0.7656001279546949 0.8182221525407994 0.8937118650345864 1.3659490255776552 1.4241254068954035
25 250 0.5334016221360327 1.4260387594243398 0.49533301560138776 0.49533301560138776 0.5842031474597084 0.6992161270922688 0.770534976910024 0.8110438627180201 0.8782745267525587 1.3250250612040684 1.4260387594243398
26 260 0.5366730581827183 1.4092686508331576 0.48572075874611154 0.48572075874611154 0.5551447865850091 0.7064617238957539 0.7714957653339082 0.8083461502402226 0.8622289526933546 1.3226756662024917 1.4092686508331576
