% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=792272, Wed Jul 13 18:05:17 2022
1 10 -0.04743437503440752 -0.018452127499669447 0.01810071843478323 0.053448849094945294 0.9435401227369722 0.9602066917008203 0.9805014956350331 0.9881416889658411 1.0096462544817404 1.0266527358618764 1.032494765307996 1.0537936828210575
2 20 -0.04743437503440752 -0.018452127499669447 0.01810071843478323 0.053448849094945294 0.9435401227369722 0.9602066917008203 0.9805014956350331 0.9881416889658411 1.0096462544817404 1.0266527358618764 1.032494765307996 1.0537936828210575
3 30 -0.04743437503440752 -0.018452127499669447 0.01810071843478323 0.053448849094945294 0.9435401227369722 0.9602066917008203 0.9805014956350331 0.9881416889658411 1.0096462544817404 1.0266527358618764 1.032494765307996 1.0537936828210575
4 40 -0.04743437503440752 -0.018452127499669447 0.01810071843478323 0.053448849094945294 0.9435401227369722 0.9602066917008203 0.9805014956350331 0.9881416889658411 1.0096462544817404 1.0266527358618764 1.032494765307996 1.0537936828210575
5 50 -0.04743437503440752 -0.018452127499669447 0.01810071843478323 0.053448849094945294 0.9435401227369722 0.9602066917008203 0.9805014956350331 0.9881416889658411 1.0096462544817404 1.0266527358618764 1.032494765307996 1.0537936828210575
6 60 -0.04743437503440752 -0.018452127499669447 0.01810071843478323 0.053448849094945294 0.9435401227369722 0.9602066917008203 0.9805014956350331 0.9881416889658411 1.0096462544817404 1.0266527358618764 1.032494765307996 1.0537936828210575
7 70 -0.04743437503440752 -0.018452127499669447 0.01810071843478323 0.053448849094945294 0.9435401227369722 0.9602066917008203 0.9805014956350331 0.9881416889658411 1.0096462544817404 1.0266527358618764 1.032494765307996 1.0537936828210575
8 80 -0.04743437503440752 -0.018452127499669447 0.01810071843478323 0.053448849094945294 0.9435401227369722 0.9602066917008203 0.9805014956350331 0.9881416889658411 1.0096462544817404 1.0266527358618764 1.032494765307996 1.0537936828210575
9 90 -0.14452837246004932 -0.06586077604754725 0.08570493542373703 0.37112738126761763 0.6291412141748034 0.8536965396443928 0.9776830306104828 0.9894022866854925 1.020965214526833 1.066816255584196 1.1516163130628687 1.1974621215799037
10 100 -0.14452837246004932 -0.06586077604754725 0.08570493542373703 0.37112738126761763 0.6291412141748034 0.8536965396443928 0.9776830306104828 0.9894022866854925 1.020965214526833 1.066816255584196 1.1516163130628687 1.1974621215799037
11 110 -0.14452837246004932 -0.06586077604754725 0.08570493542373703 0.37112738126761763 0.6291412141748034 0.8536965396443928 0.9776830306104828 0.9894022866854925 1.020965214526833 1.066816255584196 1.1516163130628687 1.1974621215799037
12 120 -0.14452837246004932 -0.06586077604754725 0.08570493542373703 0.37112738126761763 0.6291412141748034 0.8536965396443928 0.9776830306104828 0.9894022866854925 1.020965214526833 1.066816255584196 1.1516163130628687 1.1974621215799037
13 130 -0.14452837246004932 -0.06586077604754725 0.08570493542373703 0.37112738126761763 0.6291412141748034 0.8536965396443928 0.9776830306104828 0.9894022866854925 1.020965214526833 1.066816255584196 1.1516163130628687 1.1974621215799037
14 140 -0.14452837246004932 -0.06586077604754725 0.08570493542373703 0.37112738126761763 0.6291412141748034 0.8536965396443928 0.9776830306104828 0.9894022866854925 1.020965214526833 1.066816255584196 1.1516163130628687 1.1974621215799037
15 150 -0.14452837246004932 -0.06586077604754725 0.08570493542373703 0.37112738126761763 0.6291412141748034 0.8536965396443928 0.9776830306104828 0.9894022866854925 1.020965214526833 1.066816255584196 1.1516163130628687 1.1974621215799037
16 160 -0.14452837246004932 -0.06586077604754725 0.08570493542373703 0.37112738126761763 0.6291412141748034 0.8536965396443928 0.9776830306104828 0.9894022866854925 1.020965214526833 1.066816255584196 1.1516163130628687 1.1974621215799037
17 170 -0.284849914602449 -0.08756869035804413 0.0914915122193797 0.3233168922903179 0.6496494553223261 0.7780985476849115 0.9364058033465266 0.9764609093491846 0.988402323932415 1.0942934567675935 1.1796370434007453 1.2554782441839958
18 180 -0.284849914602449 -0.08756869035804413 0.0914915122193797 0.3233168922903179 0.6496494553223261 0.7780985476849115 0.9364058033465266 0.9764609093491846 0.988402323932415 1.0942934567675935 1.1796370434007453 1.2554782441839958
19 190 -0.284849914602449 -0.08756869035804413 0.0914915122193797 0.3233168922903179 0.6496494553223261 0.7780985476849115 0.9364058033465266 0.9764609093491846 0.988402323932415 1.0942934567675935 1.1796370434007453 1.2554782441839958
20 200 -0.284849914602449 -0.08756869035804413 0.0914915122193797 0.3233168922903179 0.6496494553223261 0.7780985476849115 0.9364058033465266 0.9764609093491846 0.988402323932415 1.0942934567675935 1.1796370434007453 1.2554782441839958
21 210 -0.284849914602449 -0.08756869035804413 0.0914915122193797 0.3233168922903179 0.6496494553223261 0.7780985476849115 0.9364058033465266 0.9764609093491846 0.988402323932415 1.0942934567675935 1.1796370434007453 1.2554782441839958
22 220 -0.284849914602449 -0.08756869035804413 0.0914915122193797 0.3233168922903179 0.6496494553223261 0.7780985476849115 0.9364058033465266 0.9764609093491846 0.988402323932415 1.0942934567675935 1.1796370434007453 1.2554782441839958
23 230 -0.284849914602449 -0.08756869035804413 0.0914915122193797 0.3233168922903179 0.6496494553223261 0.7780985476849115 0.9364058033465266 0.9764609093491846 0.988402323932415 1.0942934567675935 1.1796370434007453 1.2554782441839958
24 240 -0.284849914602449 -0.08756869035804413 0.0914915122193797 0.3233168922903179 0.6496494553223261 0.7780985476849115 0.9364058033465266 0.9764609093491846 0.988402323932415 1.0942934567675935 1.1796370434007453 1.2554782441839958
