% # columns="iteration, evaluation, void, void, void, xmean", seed=792272, Wed Jul 13 18:05:17 2022, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 10 0 0 0 10.748030684876616 6.919611050973522 4.961685979113158 2.8365372127600987 1.468823411628701 1.0581149757896362 0.8930467906250487 0.5762266537168416
2 20 0 0 0 11.050837364274283 6.719902303478071 4.732324367672436 3.025649017140541 1.9459141680794028 1.099437564527034 0.3812847474082455 0.12644774765983946
3 30 0 0 0 10.875469624949286 6.411309917661015 4.440843780828051 2.698798351978903 2.417913138935763 0.8666503456129278 0.050711476945796086 -0.10942769725279483
4 40 0 0 0 10.887967863202135 5.843862829284239 4.179350643127787 2.858528374425936 3.338728165389846 1.2294358160169472 -0.4325176583233359 -0.41565256814377644
5 50 0 0 0 10.903930712093024 5.328817299432177 3.8155192242516733 3.6154728919031287 3.499871004954048 0.8917116417273783 -0.5824386800231284 -0.1605147518149344
6 60 0 0 0 10.951276927372737 4.3998206188331785 3.380746077067826 4.386697827624182 4.328696389393586 0.9923379357641849 -0.9883817345999477 -0.41308372923350006
7 70 0 0 0 11.196771966715744 4.1475887295446885 3.37495709655618 4.744874193593959 4.4730372495664925 0.44210645348682354 -0.426291827990934 -0.2716518448721889
8 80 0 0 0 11.407239302192053 4.098316306541956 3.405154400436358 3.939409425096294 5.333835878111339 1.0837170200201625 -0.8134894074828388 -1.4326385387436538
9 90 0 0 0 10.471571593571326 4.499635530964337 3.200154891741333 4.042073138414875 6.38386709852147 0.5954970592693772 -1.6232935214954427 -0.879926086989262
10 100 0 0 0 9.403094646977147 4.823580834512258 2.609173740773726 4.317596577044964 5.512039905008154 1.8893180132756036 -0.6146344263022709 -0.17141159885432222
11 110 0 0 0 9.713622233040915 5.409118515252559 3.0876879245581166 4.104089304208179 4.240870575041353 1.465159374367989 -0.518952836594155 -0.26882562987645414
12 120 0 0 0 9.227208874036535 4.909879669144168 2.056421223498301 4.134381280507435 4.947748560366346 1.0367445243481936 -1.09668531611067 -0.1635750340310058
13 130 0 0 0 7.954958374485435 5.116763239877936 1.3881635143735784 4.472386370998506 4.5730072212569235 0.990700567644484 -1.2828106188432744 -0.35579979749656804
14 140 0 0 0 9.063184994911236 4.52449848403656 2.1784112789431926 4.5306273504512244 5.262655646348941 0.5939781281740936 -1.0773874772013514 0.08011137077630864
15 150 0 0 0 9.43940895872937 4.234733557815564 2.7084352919281525 4.350845388588507 5.392352376038222 0.6456168740220783 -0.25739742195692483 0.22406375845771828
16 160 0 0 0 9.198171061590507 4.807471681146017 1.7105201079797112 4.415568088011394 5.620411042689699 0.8619026568614425 -0.3680125704399591 0.14954743492290642
17 170 0 0 0 9.443204142005202 4.87125719812391 2.030646303941921 4.835140898417622 5.784129666310715 1.2508270018905125 -0.07365003519856778 0.019779591724438356
18 180 0 0 0 9.715978959658992 4.385571884387181 1.601267407186371 4.607919840933263 6.5531253241411624 1.8929299696080077 -0.22376639623268324 0.38517868507171305
19 190 0 0 0 10.330012942208418 4.196902716492155 1.5280891564707195 4.741061168044777 6.695126586765486 1.4816196102765766 0.60950940941549 0.20015492534979323
20 200 0 0 0 11.022280680469397 4.257677461304612 2.158310617774092 4.396655819245568 6.0155286452973895 0.9983945209618511 0.30231575184141907 -0.04317089438436561
21 210 0 0 0 11.690294696654819 4.17830389174612 2.5511674302477854 4.381318978247283 5.584380206974097 0.5732004768567915 -0.28807267328133584 0.06447144396852794
22 220 0 0 0 10.91609898808083 4.125208308381237 2.0933301010178664 4.455084320297452 6.176754380751671 0.7923195934843849 -0.1580856830500606 0.06548346865290343
23 230 0 0 0 10.85651228780236 3.587676322258497 1.9107899169425666 4.748591605520628 6.638436576327562 0.6469646605238385 -0.3795143410649048 0.1481752803064164
24 240 0 0 0 11.157101761574536 3.3524648363220346 2.1176928543025464 4.744750302134624 6.719011410176236 0.5048797344783895 -0.2802754722946397 0.13095057903331117
25 250 0 0 0 10.598556653683335 3.918218014098101 2.308320610890341 4.757548114686284 6.4811236409897175 0.5403883633482663 0.04281277603034889 0.01148149848492687
26 260 0 0 0 10.50501499854641 4.078264557883852 2.352250235198124 4.6602751029723555 6.9746425977021556 0.23639369978695268 -0.3573455742503895 0.04457342805260713
27 270 0 0 0 10.693182422667144 3.7974901289136054 2.2540684938573268 4.64756536092162 6.7359817249231595 0.2694708990271987 -0.3627027449520935 -0.15092091215902145
