% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=792272, Wed Jul 13 18:05:17 2022, <python>{}</python>
1 10 0.4615149732709669 0 0 0.4425540456070234 0.47342818133664827 0.44899705019876013 0.4574718585455082 0.4664935348834317 0.455025759554861 0.4447219694955179 0.4640826337325142
2 20 0.5165739876971127 0 0 0.5130231061912307 0.5068027239796518 0.5107619846124606 0.5094849248806732 0.5478013814800139 0.5108937570245301 0.49687571053394153 0.5364621853474189
3 30 0.5920979197525716 0 0 0.5766825908832022 0.5863952444687524 0.5975997962016439 0.5764197667662997 0.6672737624032781 0.5580406166523989 0.5898201426974041 0.626771779111808
4 40 0.7272715961826526 0 0 0.6910668770680647 0.7423241260092441 0.737409869358229 0.7068576186238513 0.8427902397791677 0.7026945765221323 0.7401492009283983 0.7464249179476135
5 50 0.8313235807330993 0 0 0.7824401214629835 0.8732614218771447 0.8490320019283472 0.7925071817962805 0.9531718296520205 0.8129793991166182 0.8482265406180555 0.8320131736266541
6 60 1.003121413074476 0 0 0.9583562486153313 1.0673822159052961 1.0120147040274403 0.9474589978443142 1.1448500555244974 0.9816855540764949 1.0499872301405808 0.977675721558517
7 70 1.0837685556146333 0 0 1.0536310285121062 1.1513782200981546 1.0843420218330415 0.953768939236342 1.194035159745687 1.085260370644005 1.1276038158805464 1.0310029100551725
8 80 1.0957395278574609 0 0 1.0785325925431013 1.1233551757872733 1.0833155700105936 0.9536097911727839 1.1857330998438789 1.0870093423666802 1.1192391190924658 1.0857184215538203
9 90 1.1470623351077902 0 0 1.1672470165969573 1.1612506688611142 1.101649934136675 0.9913216037987286 1.288026746754614 1.0886556380917978 1.2124850571208485 1.0797787299474375
10 100 1.1591738601025758 0 0 1.227608382236934 1.1777188373806216 1.1077286413046366 0.9638113601856195 1.2614602249776599 1.1114421888896684 1.2004760662570126 1.0556307011976662
11 110 1.016832837864735 0 0 1.101457374913058 1.0246691866463826 0.9632208386464082 0.83396325017015 1.1164337685913972 0.9413364074191344 1.044710111787697 0.8978155241618639
12 120 0.9647134764283756 0 0 1.0575537229540395 0.9597034621151812 0.9302574122651643 0.7401503760179364 1.0798766155478063 0.8535401400016537 0.9960852366117523 0.8294618014041457
13 130 1.0119789997479798 0 0 1.1941285053839565 0.9959743094203503 1.0211064772540035 0.7422710037386323 1.1344113433935195 0.8709549333271281 1.0063750735720807 0.8436005893734972
14 140 0.9040073302399264 0 0 1.0624892458146853 0.8930859632148502 0.9228788614297523 0.6172975759030505 1.0164426764394823 0.7482886566299716 0.8863990687098855 0.7498655523782045
15 150 0.8503135686893196 0 0 1.0072149490422417 0.835968902386265 0.8672248490798562 0.5593620565038336 0.931969654112923 0.6820007143475765 0.8604782716930809 0.6963103810825377
16 160 0.7832427151256194 0 0 0.8960753933185952 0.7776465812166151 0.8190659156508756 0.4882076107583504 0.8536784451216118 0.6002758500619453 0.7867803430059903 0.6345461093710476
17 170 0.7446529876987612 0 0 0.8477265027509011 0.7328494241269906 0.7771484008667001 0.4498501768948898 0.8190208544561141 0.5798410412250558 0.7565602262759319 0.5724556183776167
18 180 0.7782858361955111 0 0 0.8910167133513935 0.7469198757036007 0.8047416341073367 0.4413469595099786 0.8907600153355244 0.6434449856862143 0.7745755586141774 0.5949525311547635
19 190 0.8208643703524613 0 0 0.9603462690847449 0.7657537180806269 0.853135035172832 0.4610975575764023 0.9641749463717788 0.6579876349012919 0.835336136433902 0.6062663011347529
20 200 0.7866140863167376 0 0 0.9348042953104059 0.7191487044968207 0.8127884292327324 0.4276394553719427 0.934626908023898 0.630997111965695 0.7817636806685722 0.5740831083660922
21 210 0.8119792127073777 0 0 1.0092085060710978 0.7393945383335515 0.834081506465656 0.43736384393025807 0.9770786534397393 0.6542290082862137 0.7844033078618118 0.5562454864393003
22 220 0.6744510305850916 0 0 0.856226342986877 0.5957725461823147 0.7024271646283141 0.35590924139329294 0.8052827617646255 0.5307884941790669 0.6443263340282879 0.45258147151557987
23 230 0.6373371745720137 0 0 0.7934756192221523 0.5859940399450992 0.6657939183704777 0.3428044808062589 0.7595776870907912 0.5043909699934825 0.5896539197777658 0.4042755432327818
24 240 0.5923143401252912 0 0 0.692135682910939 0.5608025074669577 0.6198710978681544 0.31482515424591523 0.7014988688344753 0.4732357331208098 0.5369159477510578 0.3677245795396124
25 250 0.5334016221360327 0 0 0.6409378443558624 0.5008371132068243 0.5602651436620135 0.28154343012446037 0.6041185565855302 0.4212459664646759 0.47737434914596927 0.31828633647736365
26 260 0.5366730581827183 0 0 0.6402447882557354 0.5006025061271907 0.5630961718307393 0.27223122648344605 0.6277940775998166 0.4203241230111224 0.49146991531434914 0.31075287800543844
27 270 0.4752860597711364 0 0 0.5666002760109758 0.4440230989335521 0.4769459655387513 0.23530015275721342 0.5560490240851222 0.37592190694951333 0.4156457423186313 0.2756784915645772
