time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,train/policy_objective,train/kl_divergence_loss,train/learning_rate,train/explained_variance,train/is_line_search_success,train/std,train/n_updates,train/value_loss
643,372736,261.13,579,182,873.8751750300002,0.0651264414191246,0.008377202786505222,0.001,0.9914285503327847,1.0,0.39351752400398254,181,16.880275493860246
647,374784,266.23,579,183,893.52147502,0.05151885375380516,0.007772490382194519,0.001,0.9530904106795788,1.0,0.3909672796726227,182,67.35924448370933
650,376832,269.52,579,184,904.9050610300001,0.06908375024795532,0.008039268665015697,0.001,0.9911923389881849,1.0,0.39609837532043457,183,20.232263523340226
653,378880,268.13,579,185,899.4368480000002,0.08964470773935318,0.00842469185590744,0.001,0.9901055078953505,1.0,0.3968333303928375,184,21.372549617290495
657,380928,267.03,579,186,894.5297886000001,0.0501771941781044,0.007711868267506361,0.001,0.9627241939306259,1.0,0.3949226140975952,185,78.14716698527336
660,382976,268.47,580,187,901.44429773,0.0718800500035286,0.008746634237468243,0.001,0.9734068438410759,1.0,0.39303532242774963,186,62.839586454629895
664,385024,268.01,579,188,903.26224397,0.0815201848745346,0.0088129173964262,0.001,0.9882401786744595,1.0,0.3907022476196289,187,24.376657569408415
668,387072,264.28,578,189,892.8409482700001,0.06313127279281616,0.008396499790251255,0.001,0.9837873820215464,1.0,0.39097288250923157,188,35.859011182188986
672,389120,257.18,578,190,871.1899766100001,0.1122874766588211,0.008611511439085007,0.001,0.9913432216271758,1.0,0.3898049592971802,189,22.190570199489592
676,391168,256.95,578,191,872.9948825499999,0.07172068953514099,0.009814443998038769,0.001,0.9885298637673259,1.0,0.39185309410095215,190,35.77983729839325
681,393216,254.66,577,192,866.8056247399999,0.10377226024866104,0.008231832645833492,0.001,0.9912788039073348,1.0,0.39103439450263977,191,19.690924203395845
685,395264,250.22,576,193,849.3211394499999,0.08057338744401932,0.008650374598801136,0.001,0.9893866190686822,1.0,0.38897693157196045,192,30.458776700496674
688,397312,242.67,576,194,825.9280265099998,0.06676226854324341,0.008586691692471504,0.001,0.9770364798605442,1.0,0.39196792244911194,193,30.018778133392335
692,399360,239.68,576,195,814.81469729,0.08586131781339645,0.008735095150768757,0.001,0.9907483328133821,1.0,0.3865567743778229,194,29.24434814453125
696,401408,240.21,576,196,819.1655754799998,0.09116461873054504,0.009302440099418163,0.001,0.9788383394479752,1.0,0.38677486777305603,195,34.67999888062477
700,403456,243.16,576,197,833.2057320499999,0.08017764985561371,0.009024003520607948,0.001,0.988502343185246,1.0,0.38349151611328125,196,22.004232859611513
703,405504,245.11,576,198,842.2525776699999,0.07194508612155914,0.008625884540379047,0.001,0.9918417036533356,1.0,0.3819390833377838,197,19.931693640351295
707,407552,247.64,576,199,849.0559725200001,0.06354127824306488,0.008655632846057415,0.001,0.963479321449995,1.0,0.38480401039123535,198,92.81662338376046
710,409600,251.82,576,200,862.7851970099999,0.07320288568735123,0.00864397082477808,0.001,0.9928822563961148,1.0,0.3870254456996918,199,18.963074243068696
713,411648,257.73,576,201,877.33403665,0.07059971988201141,0.008357116021215916,0.001,0.9892288679257035,1.0,0.3831639289855957,200,21.550763747096063
717,413696,262.6,576,202,891.25753889,0.05402245745062828,0.008451968431472778,0.001,0.9726862628012896,1.0,0.3797585964202881,201,31.86571547091007
721,415744,269.96,576,203,916.2001977100001,0.05502886697649956,0.006763523444533348,0.001,0.9705297537147999,1.0,0.378072589635849,202,61.35861154198646
724,417792,273.95,576,204,925.1877486599999,0.089753158390522,0.009209033101797104,0.001,0.994433828163892,1.0,0.3795112669467926,203,13.591629049181938
728,419840,277.86,576,205,936.60324286,0.06645520776510239,0.008532870560884476,0.001,0.9911161633208394,1.0,0.3792497217655182,204,9.41486788392067
731,421888,284.59,576,206,957.8823365900002,0.08232304453849792,0.00913655199110508,0.001,0.9949360396713018,1.0,0.3771955668926239,205,13.060274702310561
735,423936,289.33,576,207,974.0243462799999,0.0777992382645607,0.008837568573653698,0.001,0.9957264135591686,1.0,0.3727118670940399,206,8.918112599849701
738,425984,296.89,576,208,1001.8656673099999,0.06587541103363037,0.008634555153548717,0.001,0.9951883871108294,1.0,0.36959657073020935,207,10.310736618936062
742,428032,301.79,576,209,1021.2005393100001,0.0623701810836792,0.006374717224389315,0.001,0.9945836155675352,1.0,0.369031697511673,208,11.719542282819749
746,430080,309.29,576,210,1044.41054125,0.09126172959804535,0.008334901183843613,0.001,0.99455875903368,1.0,0.3672276735305786,209,13.397408813238144
750,432128,309.32,576,211,1045.4230378999998,0.07893949002027512,0.008716677315533161,0.001,0.9957072660326958,1.0,0.3639674186706543,210,4.767696253210306
753,434176,318.71,576,212,1071.4691843699998,0.07695834338665009,0.00877629779279232,0.001,0.9925762731581926,1.0,0.3619915544986725,211,16.817270851135255
757,436224,325.01,576,213,1087.9702367,0.10083656758069992,0.008945619687438011,0.001,0.9857849283143878,1.0,0.3556417226791382,212,11.432917776703835
761,438272,331.85,575,214,1106.14431911,0.06368981301784515,0.008884408511221409,0.001,0.9887664206326008,1.0,0.3525008261203766,213,17.63127039372921
764,440320,341.5,575,215,1137.6722133999997,0.05417832359671593,0.006325932685285807,0.001,0.9934113849885762,1.0,0.35243019461631775,214,6.166426892578602
768,442368,347.12,575,216,1154.29063476,0.07996055483818054,0.008563040755689144,0.001,0.995520734693855,1.0,0.3525911569595337,215,7.579943445324898
771,444416,353.1,575,217,1168.5323298600001,0.08392779529094696,0.00933780800551176,0.001,0.9957740767858922,1.0,0.351348876953125,216,6.2391210287809376
775,446464,356.13,575,218,1179.36782366,0.06372648477554321,0.008702696301043034,0.001,0.9955722806043923,1.0,0.3451124131679535,217,4.797229822725058
778,448512,361.19,575,219,1198.1463667899998,0.06904105842113495,0.009147473610937595,0.001,0.9972906175535172,1.0,0.3418132960796356,218,6.881529892981052
782,450560,362.39,575,220,1194.21746424,0.07019459456205368,0.00859319232404232,0.001,0.9969063813332468,1.0,0.34266385436058044,219,5.283820663392544
785,452608,369.66,575,221,1214.6232614,0.08284388482570648,0.009828564710915089,0.001,0.9963017764966935,1.0,0.33792921900749207,220,4.228985243290663
789,454656,366.41,575,222,1208.18208992,0.055980000644922256,0.008139864541590214,0.001,0.9625205844640732,1.0,0.33663293719291687,221,8.787864615768195
792,456704,369.05,575,223,1216.58859273,0.1037880927324295,0.009168283082544804,0.001,0.9934202339500189,1.0,0.3401535451412201,222,12.746541950106621
796,458752,368.61,575,224,1216.76276963,0.07340499758720398,0.009044238366186619,0.001,0.9937173696234822,1.0,0.33702507615089417,223,11.26533875912428
800,460800,369.12,575,225,1216.62969336,0.07413578778505325,0.008362673223018646,0.001,0.9957427121698856,1.0,0.33731916546821594,224,11.690636667609215
804,462848,369.04,575,226,1212.04927769,0.07982063293457031,0.008702130056917667,0.001,0.9970396037679166,1.0,0.3377796411514282,225,6.137306140363217
808,464896,372.54,575,227,1223.04862251,0.06324595957994461,0.008532286621630192,0.001,0.997283436357975,1.0,0.3344275951385498,226,6.23157861083746
812,466944,370.73,575,228,1216.35702541,0.0921722799539566,0.009484485723078251,0.001,0.9974901063833386,1.0,0.33241719007492065,227,6.394792558252812
816,468992,372.98,574,229,1222.8593129899998,0.07516288757324219,0.009293844923377037,0.001,0.9978345076087862,1.0,0.33071354031562805,228,4.337269636243581
820,471040,373.03,573,230,1226.83325298,0.08338022232055664,0.008874810300767422,0.001,0.9982834196416661,1.0,0.33180007338523865,229,3.145341479033232
824,473088,373.56,573,231,1226.59743399,0.0755319595336914,0.009202561341226101,0.001,0.9981694949092343,1.0,0.32891392707824707,230,3.5627379074692724
828,475136,379.43,573,232,1247.1922608700004,0.11077547073364258,0.009093114174902439,0.001,0.9978079458232969,1.0,0.3286418914794922,231,3.1387464098632334
832,477184,375.96,573,233,1236.92188567,0.07623102515935898,0.009016390889883041,0.001,0.9977783083450049,1.0,0.32751333713531494,232,3.2681094400584696
836,479232,375.08,572,234,1233.5800527000001,0.16474992036819458,0.009110796265304089,0.001,0.9979776479303837,1.0,0.3272440433502197,233,4.524039947241545
839,481280,376.54,572,235,1237.87728424,0.06669159978628159,0.008939815685153008,0.001,0.9976801262237132,1.0,0.32396984100341797,234,5.598527510464192
843,483328,376.46,572,236,1236.73827297,0.0713614672422409,0.008822140283882618,0.001,0.9979831564705819,1.0,0.32226717472076416,235,2.1788414530456066
846,485376,380.52,573,237,1250.3352500800002,0.05676553398370743,0.006557435262948275,0.001,0.9978786411229521,1.0,0.3221958577632904,236,3.450496795773506
850,487424,380.32,573,238,1257.22972703,0.07347530871629715,0.009029568172991276,0.001,0.9980727473739535,1.0,0.32101866602897644,237,2.552871786057949
856,489472,379.27,571,239,1256.73824479,0.0722677931189537,0.00950881652534008,0.001,0.9989423248916864,1.0,0.32063746452331543,238,3.218666634708643
860,491520,383.17,571,240,1269.3290405100001,0.08411677926778793,0.008214132860302925,0.001,0.9984437900129706,1.0,0.3203132450580597,239,2.7088828194886445
863,493568,385.75,571,241,1276.88168531,0.072621650993824,0.008702441118657589,0.001,0.9982606972334906,1.0,0.3205009996891022,240,2.8139725737273693
867,495616,386.18,571,242,1278.343057,0.06089233234524727,0.009335574693977833,0.001,0.998573544784449,1.0,0.3175085484981537,241,2.962176151573658
871,497664,390.93,571,243,1293.08342684,0.08115901052951813,0.008865145035088062,0.001,0.9970052228309214,1.0,0.3179779052734375,242,6.403174315392971
875,499712,394.85,570,244,1305.65623995,0.09806378185749054,0.009611424058675766,0.001,0.9982393687823787,1.0,0.32022252678871155,243,3.138423565030098
878,501760,398.43,570,245,1323.44596175,0.06395319849252701,0.006299971137195826,0.001,0.9983960328390822,1.0,0.3188072443008423,244,2.311781794950366
882,503808,402.2,570,246,1333.61711171,0.061298493295907974,0.00890014786273241,0.001,0.9990044346777722,1.0,0.3170525133609772,245,2.684595339000225
886,505856,399.12,570,247,1326.58850498,0.0719425231218338,0.009319458156824112,0.001,0.998566152411513,1.0,0.31585222482681274,246,2.2422353152185677
890,507904,399.41,570,248,1326.9872966500002,0.08139924705028534,0.009110053069889545,0.001,0.9989167877938598,1.0,0.3154709041118622,247,3.4749047845602035
895,509952,395.2,569,249,1314.36707719,0.08286570757627487,0.00919352751225233,0.001,0.9990371555904858,1.0,0.3179783821105957,248,2.797062351554632
899,512000,396.81,569,250,1323.56091984,0.041567493230104446,0.006514434237033129,0.001,0.9748903624713421,1.0,0.31689608097076416,249,62.132540348172185
903,514048,399.9,568,251,1333.15073824,0.12144076079130173,0.007518910337239504,0.001,0.9960661614313722,1.0,0.31530970335006714,250,6.61856919080019
907,516096,397.29,568,252,1324.44109222,0.0698024109005928,0.00963324774056673,0.001,0.9910538084805012,1.0,0.31503185629844666,251,1.4341449867933989
911,518144,394.35,568,253,1315.2898845200002,0.06006597355008125,0.006366420537233353,0.001,0.9982065125368536,1.0,0.31206122040748596,252,4.754406505823136
916,520192,389.67,567,254,1304.9866597300002,0.0525742769241333,0.009680521674454212,0.001,0.9772268887609243,1.0,0.3093448579311371,253,71.71899107694625
920,522240,391.07,567,255,1313.18143969,0.07353648543357849,0.00913646537810564,0.001,0.9919804204255342,1.0,0.30926886200904846,254,9.86851332783699
924,524288,387.04,566,256,1304.7834479900002,0.07356884330511093,0.009693756699562073,0.001,0.9957671519368887,1.0,0.30767178535461426,255,8.931865604221821
928,526336,390.53,566,257,1317.7241247099998,0.07639975100755692,0.009235517121851444,0.001,0.9982547789113596,1.0,0.30634501576423645,256,5.201687923073768
932,528384,388.66,566,258,1314.7777337300001,0.06406216323375702,0.009998655878007412,0.001,0.998387714731507,1.0,0.3053782880306244,257,3.2756138265132906
936,530432,387.62,566,259,1315.8150113999998,0.07613564282655716,0.009289651177823544,0.001,0.9986599857220426,1.0,0.3056051731109619,258,4.458972738683224
940,532480,385.18,565,260,1311.69080355,0.06270819157361984,0.0063270386308431625,0.001,0.9985479253809899,1.0,0.3027670681476593,259,3.748436650633812
945,534528,380.65,565,261,1299.7371692299998,0.08173474669456482,0.009382279589772224,0.001,0.999159830971621,1.0,0.30297040939331055,260,3.1489057347178457
949,536576,382.21,565,262,1304.78743024,0.07156134396791458,0.009158971719443798,0.001,0.9989214107627049,1.0,0.30231496691703796,261,3.645145583152771
953,538624,376.41,565,263,1285.09854759,0.06258244812488556,0.008838950656354427,0.001,0.9984331977320835,1.0,0.301339715719223,262,4.231145111471415
957,540672,368.79,564,264,1262.8755915999998,0.04923320561647415,0.009535497985780239,0.001,0.9805584084242582,1.0,0.29757261276245117,263,40.68283077180386
960,542720,365.64,564,265,1248.37861295,0.05431671440601349,0.00971113983541727,0.001,0.995331421494484,1.0,0.2953110933303833,264,9.14756240695715
964,544768,366.92,564,266,1252.2494261499999,0.0796741247177124,0.009444314055144787,0.001,0.9975087365601212,1.0,0.29393473267555237,265,6.41090897321701
968,546816,371.35,564,267,1268.4018916,0.07758312672376633,0.00922142993658781,0.001,0.9979675861541182,1.0,0.2942102253437042,266,3.9248396970331667
972,548864,374.11,564,268,1275.4867584699998,0.0790211632847786,0.009326954372227192,0.001,0.998378845048137,1.0,0.2932090759277344,267,3.0576636344194412
975,550912,369.48,564,269,1260.7919344499999,0.07365497201681137,0.009540322236716747,0.001,0.997294690227136,1.0,0.2910696268081665,268,2.8660556234419348
979,552960,368.47,564,270,1258.50213029,0.05960214138031006,0.009340300224721432,0.001,0.9981488143093884,1.0,0.2928307056427002,269,3.8079009473323824
982,555008,370.53,564,271,1267.47761039,0.07216028869152069,0.008780806325376034,0.001,0.9986081356182694,1.0,0.29377278685569763,270,2.9277763426303864
986,557056,376.19,564,272,1286.7429778800001,0.07641857862472534,0.009343217127025127,0.001,0.9984956301050261,1.0,0.2899192273616791,271,3.430162238329649
989,559104,378.16,564,273,1293.16683736,0.04989470914006233,0.008676131255924702,0.001,0.9980539265088737,1.0,0.28930723667144775,272,2.114676221460104
993,561152,380.65,564,274,1298.05746719,0.07926987111568451,0.008956990204751492,0.001,0.9985930693801492,1.0,0.28639379143714905,273,2.9225543648004533
996,563200,380.95,565,275,1297.9764069300002,0.07280593365430832,0.009248345158994198,0.001,0.9989218087866902,1.0,0.28546449542045593,274,2.610775638744235
999,565248,376.96,565,276,1285.0429043799998,0.08332274109125137,0.009213553741574287,0.001,0.9989827683893964,1.0,0.2864888608455658,275,2.4282990053296087
1003,567296,379.44,565,277,1294.185546,0.09894435852766037,0.009609982371330261,0.001,0.9985217688372359,1.0,0.28668683767318726,276,5.7314093798398975
1006,569344,383.03,565,278,1301.6027939399999,0.06890231370925903,0.009285052306950092,0.001,0.998510304489173,1.0,0.28723910450935364,277,2.678972498327494
1010,571392,383.88,565,279,1303.33754167,0.07733902335166931,0.009338673204183578,0.001,0.9967920666094869,1.0,0.28740236163139343,278,4.682870672643185
1013,573440,390.26,566,280,1322.7813826299998,0.08623449504375458,0.00926374550908804,0.001,0.9990765336551704,1.0,0.2885972559452057,279,1.8253996782004833
1015,575488,394.62,566,281,1337.0480599400003,0.07513071596622467,0.008800121955573559,0.001,0.9983017143094912,1.0,0.28977933526039124,280,3.0233513176441194
1019,577536,394.29,566,282,1338.5647409499998,0.08081590384244919,0.00965195707976818,0.001,0.9984761147061363,1.0,0.28797227144241333,281,2.737405566126108
1022,579584,399.67,566,283,1356.9924351900002,0.10520929098129272,0.00929685216397047,0.001,0.9988556674215943,1.0,0.28832024335861206,282,2.928704595565796
1026,581632,405.65,566,284,1378.1326971699998,0.09014779329299927,0.009046661667525768,0.001,0.9986224030144513,1.0,0.2880500257015228,283,3.931109232455492
1029,583680,408.33,566,285,1390.6145254200005,0.07081584632396698,0.009663340635597706,0.001,0.9987383575644344,1.0,0.2864135801792145,284,2.926843399554491
1033,585728,409.27,566,286,1395.9948931899999,0.07609085738658905,0.009748793207108974,0.001,0.9992314256960526,1.0,0.28681331872940063,285,2.3243279553949834
1036,587776,411.12,567,287,1403.11100463,0.05533764883875847,0.009193499572575092,0.001,0.9974082510452718,1.0,0.285845011472702,286,5.52538217753172
1039,589824,407.92,567,288,1396.71429893,0.07089557498693466,0.009625411592423916,0.001,0.9953902233392,1.0,0.28504982590675354,287,2.5466899327933787
1042,591872,409.78,567,289,1404.4959235800002,0.08096948266029358,0.009372458793222904,0.001,0.9974350854754448,1.0,0.2861573100090027,288,5.224074850976467
1045,593920,415.82,567,290,1420.1953288200007,0.06527159363031387,0.009419050067663193,0.001,0.9981750693405047,1.0,0.2863580286502838,289,2.3984127681702376
1049,595968,419.15,568,291,1429.0602217100002,0.05195658281445503,0.0065556238405406475,0.001,0.9682879485189915,1.0,0.2873924970626831,290,6.355105526745319
1052,598016,419.75,568,292,1431.5974154399998,0.07306963950395584,0.009436127729713917,0.001,0.994006734341383,1.0,0.28684690594673157,291,5.292773446440696
1055,600064,417.93,568,293,1422.8625125600001,0.09443166851997375,0.008724022656679153,0.001,0.9979483657516539,1.0,0.2861827313899994,292,3.7394637115299703
1060,602112,418.56,568,294,1426.02352579,0.0722581148147583,0.009687834419310093,0.001,0.9983139731921256,1.0,0.28510183095932007,293,4.417973089963198
1064,604160,416.1,567,295,1417.3027028300003,0.07411336898803711,0.009219994768500328,0.001,0.998313189134933,1.0,0.2850049138069153,294,4.841636977344751
1067,606208,418.27,567,296,1423.0748198800004,0.08981213718652725,0.009316627867519855,0.001,0.9988033565459773,1.0,0.2851247489452362,295,3.8155422061681747
1071,608256,420.52,567,297,1426.2095645199997,0.08209195733070374,0.009862827137112617,0.001,0.9989784056087956,1.0,0.2859962582588196,296,2.516278163343668
1075,610304,419.47,567,298,1424.4453581500002,0.07379426062107086,0.009150833822786808,0.001,0.997086379211396,1.0,0.28278470039367676,297,4.421001237630844
1079,612352,416.49,567,299,1416.6311446400002,0.06497154384851456,0.008972004987299442,0.001,0.9987151161767542,1.0,0.28241488337516785,298,2.2732206590473654
1082,614400,412.86,567,300,1407.5706966999999,0.05945036560297012,0.0065039824694395065,0.001,0.9986640638671815,1.0,0.28335919976234436,299,4.0617065384984015
1086,616448,413.08,567,301,1409.18994053,0.06648889183998108,0.009432232938706875,0.001,0.9989579897373915,1.0,0.28025975823402405,300,3.3468603417277336
1090,618496,414.88,567,302,1417.5006797000005,0.07871139794588089,0.009420945309102535,0.001,0.9978637481108308,1.0,0.2808365523815155,301,3.397964935749769
1095,620544,417.31,566,303,1425.15378429,0.06420497596263885,0.009152569808065891,0.001,0.9990270065027289,1.0,0.27923694252967834,302,3.0033674903213976
1099,622592,415.8,566,304,1421.1818847199997,0.05152362585067749,0.00981813482940197,0.001,0.9986177325481549,1.0,0.2782553434371948,303,2.1509269513189793
1102,624640,408.74,566,305,1399.16937968,0.0857822522521019,0.009294622577726841,0.001,0.9988794572418556,1.0,0.27697017788887024,304,3.409608993679285
1106,626688,410.48,566,306,1407.7711873999997,0.09408313781023026,0.008560645394027233,0.001,0.9977400894276798,1.0,0.2778089642524719,305,6.614712503552437
1110,628736,403.47,565,307,1385.9088315100003,0.0878058671951294,0.009626450948417187,0.001,0.9985547126270831,1.0,0.27745774388313293,306,3.64071264564991
1114,630784,401.54,565,308,1379.66712457,0.08319057524204254,0.008503508754074574,0.001,0.9976896753069013,1.0,0.27464672923088074,307,6.971685445308685
1118,632832,397.29,565,309,1367.9479923099998,0.12673857808113098,0.009765170514583588,0.001,0.9986835877643898,1.0,0.2729652523994446,308,3.0821587786078455
1122,634880,395.19,565,310,1365.97279152,0.0706416666507721,0.00903360266238451,0.001,0.9981342533137649,1.0,0.2725166082382202,309,3.680019024759531
1126,636928,396.14,565,311,1371.12272587,0.0856892541050911,0.008480795659124851,0.001,0.9987485775491223,1.0,0.2721480131149292,310,3.4707979820668697
1130,638976,395.9,565,312,1374.1332230199998,0.08473291993141174,0.009121156297624111,0.001,0.9985809007193893,1.0,0.27087268233299255,311,3.693519628047943
1134,641024,399.92,565,313,1383.93724679,0.1133679524064064,0.009086858481168747,0.001,0.9980673342943192,1.0,0.2704273760318756,312,3.8564524300396443
1137,643072,397.87,565,314,1377.7415766599997,0.14711493253707886,0.009669377468526363,0.001,0.9984988466603681,1.0,0.27108561992645264,313,2.389850100874901
1142,645120,396.42,564,315,1377.42944488,0.08032098412513733,0.009288405068218708,0.001,0.9987460654228926,1.0,0.2736886739730835,314,2.5308225475251676
1145,647168,396.37,564,316,1380.6290084600003,0.08680228143930435,0.00926124770194292,0.001,0.9989734182599932,1.0,0.27267682552337646,315,3.4835042990744114
1149,649216,395.05,564,317,1377.54571976,0.06340612471103668,0.007758564781397581,0.001,0.9990100539289415,1.0,0.27089670300483704,316,3.171872119605541
1153,651264,397.1,564,318,1385.5926123899999,0.07959678769111633,0.009321726858615875,0.001,0.9981781688984483,1.0,0.2704841196537018,317,2.9756533026695253
1157,653312,403.01,564,319,1402.32911586,0.05750378966331482,0.009644832462072372,0.001,0.9980242482852191,1.0,0.2684907913208008,318,6.595574091374874
1161,655360,397.27,564,320,1385.8072512800002,0.06504333019256592,0.009622897021472454,0.001,0.9943484147079289,1.0,0.26681336760520935,319,2.879195302352309
1166,657408,397.42,563,321,1381.4021455900001,0.057870082557201385,0.009471513330936432,0.001,0.9967001606710255,1.0,0.26701611280441284,320,8.238495899736881
1169,659456,400.22,563,322,1386.6226111699996,0.0774003267288208,0.009584663435816765,0.001,0.9967387961223722,1.0,0.2672994136810303,321,4.0603813149034975
1173,661504,397.78,563,323,1380.23598853,0.07221280783414841,0.009764425456523895,0.001,0.9909544736146927,1.0,0.2655373215675354,322,2.950725945830345
1176,663552,400.42,563,324,1388.49304886,0.060875896364450455,0.009291795082390308,0.001,0.9961901954375207,1.0,0.2651442587375641,323,6.984729364514351
1179,665600,402.15,564,325,1394.80504881,0.08017461746931076,0.009482347406446934,0.001,0.9980911026941612,1.0,0.26307132840156555,324,3.9302312985062597
1183,667648,403.21,564,326,1398.15868494,0.1477888822555542,0.00970591139048338,0.001,0.9984477659454569,1.0,0.263843297958374,325,4.106652177870274
1186,669696,411.06,564,327,1423.47355636,0.09983614087104797,0.009603814221918583,0.001,0.998592009069398,1.0,0.26201331615448,326,3.3982132606208326
1190,671744,414.74,564,328,1432.6427477799998,0.051386039704084396,0.0065537914633750916,0.001,0.9932436235249043,1.0,0.26174554228782654,327,1.552717912942171
1194,673792,412.94,564,329,1427.63425586,0.08509965240955353,0.009805663488805294,0.001,0.9979211811441928,1.0,0.261071115732193,328,2.3474959768354893
1198,675840,414.11,564,330,1432.46592344,0.08103333413600922,0.009475485421717167,0.001,0.9989715472329408,1.0,0.260262131690979,329,3.310690800100565
1201,677888,415.99,564,331,1436.8839973999995,0.07015053927898407,0.009701501578092575,0.001,0.9986453343881294,1.0,0.25941357016563416,330,3.4233027450740336
1205,679936,413.86,564,332,1432.0204341200006,0.09219102561473846,0.00928137730807066,0.001,0.9989720133598894,1.0,0.25857582688331604,331,2.8381018593907354
1209,681984,414.19,564,333,1435.5666787799998,0.06698178499937057,0.009296245872974396,0.001,0.99814462242648,1.0,0.25692668557167053,332,4.3194826282560825
1213,684032,415.76,563,334,1444.3586803900002,0.06750989705324173,0.008701237849891186,0.001,0.9984004857251421,1.0,0.2563101351261139,333,3.9956413194537164
1216,686080,418.05,563,335,1449.99535228,0.10294771939516068,0.009407763369381428,0.001,0.9983052369207144,1.0,0.2572533190250397,334,3.9272392876446247
1220,688128,424.97,563,336,1471.1919599500002,0.07466354966163635,0.009269834496080875,0.001,0.9979888030793518,1.0,0.25740131735801697,335,3.6978147201240064
1223,690176,419.66,564,337,1454.7682728600005,0.0716504454612732,0.009164107963442802,0.001,0.9979037628509104,1.0,0.2564513683319092,336,2.798992794007063
1227,692224,423.45,564,338,1467.8353333799998,0.07753730565309525,0.008944639004766941,0.001,0.9988806011388078,1.0,0.2553309500217438,337,3.049855636805296
1231,694272,425.82,563,339,1474.9221814399998,0.07804898917675018,0.008977296762168407,0.001,0.9988058574963361,1.0,0.2574404776096344,338,2.6329239804297684
1234,696320,424.77,563,340,1470.9994049499999,0.05849725008010864,0.00916981976479292,0.001,0.9928606292232871,1.0,0.2583490312099457,339,4.753094628453255
1238,698368,431.4,563,341,1493.2872574700002,0.057786211371421814,0.008400318212807178,0.001,0.9982283269055188,1.0,0.2579403221607208,340,1.6163296591490508
1242,700416,430.98,563,342,1497.8618327400002,0.06788802146911621,0.009872171096503735,0.001,0.9979086103849113,1.0,0.257602721452713,341,1.2524487448856234
1245,702464,426.94,564,343,1487.01032152,0.07427746802568436,0.009806021116673946,0.001,0.9981333393370733,1.0,0.25588756799697876,342,4.480899699777365
1249,704512,429.61,564,344,1495.8282805099998,0.02331533096730709,0.009327322244644165,0.001,0.9515809528529644,1.0,0.2572856843471527,343,96.28900986462831
1252,706560,429.34,564,345,1494.7417131300003,0.08944875001907349,0.009568857960402966,0.001,0.997647249372676,1.0,0.25616455078125,344,3.4966558195650577
1256,708608,437.27,564,346,1521.1953475999999,0.0752592608332634,0.009451854974031448,0.001,0.9983634823001921,1.0,0.25566890835762024,345,2.905821556597948
1259,710656,436.04,564,347,1517.7187371799996,0.07827624678611755,0.009360705502331257,0.001,0.9987007012823597,1.0,0.2564704716205597,346,1.4506881840527057
1263,712704,428.09,564,348,1489.0047950500002,0.10787027329206467,0.00964035838842392,0.001,0.9991150866262615,1.0,0.25617241859436035,347,2.128667052090168
1266,714752,430.16,564,349,1497.3619178999998,0.025655079632997513,0.008882706053555012,0.001,0.9786443337798119,1.0,0.25648197531700134,348,97.86123479604721
1270,716800,428.55,564,350,1491.5642257299999,0.06381018459796906,0.00946896243840456,0.001,0.9882553545758128,1.0,0.2548570930957794,349,3.681038412451744
1273,718848,426.75,564,351,1487.8315442600003,0.05646092817187309,0.009523806162178516,0.001,0.9795326665043831,1.0,0.2554056942462921,350,89.01895430237055
1276,720896,423.93,564,352,1479.7749236099999,0.25745052099227905,0.006546480115503073,0.001,0.997438098071143,1.0,0.2563365697860718,351,5.083047164231539
1279,722944,425.39,564,353,1487.0754741800001,0.07721732556819916,0.009401376359164715,0.001,0.9987740999786183,1.0,0.2569849193096161,352,4.2076314724981785
1282,724992,426.87,565,354,1492.4569507699998,0.0890546664595604,0.00969669595360756,0.001,0.9988986663520336,1.0,0.2569356858730316,353,2.764736419916153
1286,727040,425.01,565,355,1486.49977854,0.07061386853456497,0.009533453732728958,0.001,0.9990198402665555,1.0,0.25556227564811707,354,2.1769413597881795
1289,729088,425.58,565,356,1490.9314246799997,0.0594978891313076,0.0067988126538693905,0.001,0.9985069375252351,1.0,0.2557035982608795,355,2.238037258014083
1292,731136,426.73,565,357,1497.7156305699996,0.06928146630525589,0.008756854571402073,0.001,0.9990062578581274,1.0,0.2550834119319916,356,1.882663644850254
1296,733184,429.62,565,358,1504.9910863899997,0.08101072162389755,0.009488344192504883,0.001,0.998982289340347,1.0,0.25252214074134827,357,2.6087596796453
1299,735232,426.99,565,359,1497.47009403,0.055761851370334625,0.0063892570324242115,0.001,0.9981003664433956,1.0,0.2517249286174774,358,2.184884987771511
1303,737280,427.89,565,360,1500.3938826,0.08197545260190964,0.009201417677104473,0.001,0.9990364165860228,1.0,0.2521340847015381,359,3.6849844977259636
1306,739328,423.09,565,361,1487.40681201,0.033751800656318665,0.009558402933180332,0.001,0.9298731312155724,1.0,0.24987709522247314,360,84.33464592397213
1310,741376,421.88,565,362,1486.0319049900002,1.677388310432434,0.009794152341783047,0.001,0.9983273565303534,1.0,0.2486533373594284,361,4.727763770520687
1313,743424,423.26,566,363,1488.9924841600002,0.07367323338985443,0.009356101043522358,0.001,0.9983950064051896,1.0,0.2494388371706009,362,5.2182962656021115
1317,745472,422.16,566,364,1481.1225551199998,0.041780807077884674,0.008967342786490917,0.001,0.8822417855262756,1.0,0.24872098863124847,363,121.8596392005682
